3649|1089961|431130|30171|1089961|10|DURANGO|005|Durango|0001|Victoria de Durango|CENTRAL CHILERA ABASTOS|CENTRAL CHILERA ABASTOS SA DE CV|431130|Comercio al por mayor de frutas y verduras frescas|6 a 10 personas|CALLE|CUATRO||CENTRAL DE ABASTO||COLONIA|MAXIMO GAMIZ FERNANDEZ|FRANCISCO VILLA|18|34230|1812|012|6188181075|CENTRALCHILERA@HOTMAIL.COM||2014-12|24.03896738|-104.63060691|CENTRAL DE ABASTO|CALLE|UNO|CALLE|DOS|CALLE|CINCO|10005431130000263001000000U5
3649|1089947|488493|30172|1089947|10|DURANGO|005|Durango|0001|Victoria de Durango|BASCULA PUBLICA TORACERO|CENTRAL CHILERA ABASTOS  CRUZ SERRANO PUENTE |488493|Servicios de báscula para el transporte y otros servicios relacionados con el transporte por carretera|0 a 5 personas|CALLE|NUEVE||||COLONIA|MAXIMO GAMIZ|||34230|1812|024||||2014-12|24.03658033|-104.62955652||OTRO (ESPECIFIQUE)|MANZANA O EDIFICACION CONTIGUA|OTRO (ESPECIFIQUE)|MANZANA O EDIFICACION CONTIGUA|OTRO (ESPECIFIQUE)|MANZANA O EDIFICACIÓN CONTIGUA|10005488493000031000000000U0
3649|3423970|461140|30173|3423970|21|PUEBLA|019|Atlixco|0001|Atlixco|CENTRAL CHILERA SAN JOSE||461140|Comercio al por menor de semillas y granos alimenticios, especias y chiles secos|0 a 5 personas|CALLE|11 PONIENTE O DOCTOR LUIS SANCHEZ DOMINGUEZ|76|||COLONIA|ALVARO OBREGON|||74260|0678|008||||2010-07|18.90421773|-98.43940876||CALLE|9 SUR|CALLE|7 SUR|CALLE|13 PONIENTE|21019461140000171000000000U0
3649|3779077|431130|30174|3779077|25|SINALOA|001|Ahome|0001|Los Mochis|CENTRAL CHILERA|CENTRAL CHILERA SA DE CV|431130|Comercio al por mayor de frutas y verduras frescas|11 a 30 personas|BOULEVARD|ROSENDO G. CASTRO|59|CENTRAL DE ABASTO|58|COLONIA|TOLEDO CORRO|LA YARDA|58|81285|1275|035|6688241674|CENTRALCHILERA1@HOTMAILCOM.MX||2010-07|25.77974740|-108.98338579|CENTRAL DE ABASTO|BOULEVARD|GENERAL MACARIO GAXIOLA|CALLE|FEBRERO|CALLEJON|OCTUBRE|25001461130001213000000000U4
3649|3937307|431130|30175|3937307|26|SONORA|018|Cajeme|0001|Ciudad Obregón|CENTRAL CHILERA||431130|Comercio al por mayor de frutas y verduras frescas|0 a 5 personas|CALLE|SEGUNDA||||COLONIA|MIRAVALLE|||85099|1099|025|6441791781|||2010-07|27.46925929|-109.91777401||CALLE|LIMON|CALLE|NINGUNO|CALLE|TERCERA|26018461130000651000000000U9
3653|1829659|312112|30176|1829659|14|JALISCO|015|Autlán de Navarro|0001|Autlán de Navarro|AGUA PURIFICADA MANANTLAN|PRODUCTOS PURIFICADOS MANANTLAN SA DE CV|312112|Purificación y embotellado de agua|6 a 10 personas|CALLE|MANUEL DOBLADO|258||0|COLONIA|CENTRO|||48900|0062|020||||2010-07|19.76472981|-104.37244502||CALLE|DONATO GUERRA|PRIVADA|MANUEL DOBLADO|CALLE|JAVIER MINA|14015312112000063000000000U6
3654|6343222|311910|30177|6343222|14|JALISCO|015|Autlán de Navarro|0001|Autlán de Navarro|PRODUCTOS ALIMENTICIOS HORFI|HORFI SA DE CV|311910|Elaboración de botanas|0 a 5 personas|CALLE|GAVILAN|31|||COLONIA|LOS ARQUITOS|||48900|0293|022||HORFIPRDUCTOS@HOTMAIL.COM|WWW.HORFI.COM.MX|2010-07|19.78319290|-104.36474267||CALLE|CLEMENTE AMAYA|CALLE|MARIANO ABASOLO|CALLE|ALTAMIRANO|14015311910000053002048604S5
3654|6346653|311910|30178|6346653|14|JALISCO|015|Autlán de Navarro|0001|Autlán de Navarro|PRODUCTOS ALIMENTICIOS HORFI|HORFI |311910|Elaboración de botanas|101 a 250 personas|CALLE|LUIS DONALDO COLOSIO|880|||COLONIA|CENTRO|||48900|0147|013||||2014-12|19.76414034|-104.35187415||CALLE|REVOLUCION MEXICANA|PROLONGACION|JUAN VALDIVIA|CALLE|NINGUNO|14015311820000012001048604M2
3655|1827610|466111|30179|1827610|14|JALISCO|015|Autlán de Navarro|0001|Autlán de Navarro|TIENDA DE ELECTRODOMESTICOS AUTLAN|ELECTRODOMESTICOS AUTLAN SA DE CV|466111|Comercio al por menor de muebles para el hogar|0 a 5 personas|CALLE|VENUSTIANO CARRANZA|107||0|COLONIA|CENTRO|||48900|0043|017||||2010-07|19.77164266|-104.36801685||CALLE|RAMON CORONA|CALLE|JOSE MARIA MERCADO|CALLE|HERMENEGILDO GALEANA|14015466111000122000000000U6
3657|1821440|461110|30180|1821440|14|JALISCO|015|Autlán de Navarro|0001|Autlán de Navarro|TIENDA DE ABARROTES SUPER MARTINEZ CAMICHINES||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|FRESNO|254||0|FRACCIONAMIENTO|CAMICHINES|||48903|0185|004|3173810972|||2014-12|19.75932121|-104.37192287||CALLE|PERAL|CALLE|OLIVO|CALLE|CIPRÉS|14015461110000031000000000U6
