14460|797766|468211|8207|797766|09|CIUDAD DE MÉXICO|006|Iztacalco|0001|Iztacalco|AUTO BUTIQUE MONKEY CARDS||468211|Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones|0 a 5 personas|CALLE|ORIENTE 106|3056|||COLONIA|GABRIEL RAMOS MILLAN SECC BRAMADERO|||08000|0715|006||||2010-07|19.39203179|-99.09483016||CALLE|SUR 163|CALLE|SUR 161|AVENIDA|RECREO|09006468211000521000000000U1
14460|990964|465212|8208|990964|09|CIUDAD DE MÉXICO|015|Cuauhtémoc|0001|Cuauhtémoc|RC CARDS||465212|Comercio al por menor de juguetes|0 a 5 personas|EJE VIAL|CENTRAL (LAZARO CARDENAS)|9|CENTRO Y PLAZA COMERCIAL|266|COLONIA|CENTRO (ÁREA 2)|FRIKIPLAZA|266|06000|0748|013|5563495987|||2010-07|19.43389802|-99.14100824|CENTRO Y PLAZA COMERCIAL|CALLE|INDEPENDENCIA|AVENIDA|JUAREZ|CALLE|LÓPEZ|09015465212008181000000000U8
14460|991048|465212|8209|991048|09|CIUDAD DE MÉXICO|015|Cuauhtémoc|0001|Cuauhtémoc|SHAMAN KING CARDS||465212|Comercio al por menor de juguetes|6 a 10 personas|EJE VIAL|CENTRAL (LAZARO CARDENAS)|9|CENTRO Y PLAZA COMERCIAL|307|COLONIA|CENTRO (ÁREA 2)|FRIKIPLAZA|307|06000|0748|013||||2010-07|19.43389802|-99.14100824|CENTRO Y PLAZA COMERCIAL|CALLE|INDEPENDENCIA|AVENIDA|JUAREZ|CALLE|LÓPEZ|09015465212008451001000000U5
14460|687251|466212|8210|687251|09|CIUDAD DE MÉXICO|016|Miguel Hidalgo|0001|Miguel Hidalgo|WORLD CARDS DE MEXICO|WORLD CARDS DE MEXICO S DE RL DE CV|466212|Comercio al por menor de teléfonos y otros aparatos de comunicación|0 a 5 personas|AVENIDA|EJÉRCITO NACIONAL MEXICANO|533|EDIFICIO SIN NOMBRE|402|COLONIA|GRANADA|||11520|0571|008||NORAC@WORLDCARDS.COM|WWW.WOLRDCARDS.COM|2014-12|19.43805306|-99.19188116||CALLE|SÓFOCLES|CALLE|PLINIO|CALLE|LAGO NYASSA|09016466211001523011000000U7
14460|834347|811121|8211|834347|09|CIUDAD DE MÉXICO|007|Iztapalapa|0001|Iztapalapa|HOJALATERIA CARDS||811121|Hojalatería y pintura de automóviles y camiones|0 a 5 personas|CALLE|TEXCATL|3||0|COLONIA|SAN LORENZO TEZONCO|||09790|2047|003||||2010-07|19.31539171|-99.06849925||CALLE|ÁRBOL|CALLE|PORFIRIO DIAZ|CALLE|SAN JUAN|09007811121002081000000000U7
14460|7721246|811112|8212|7721246|09|CIUDAD DE MÉXICO|011|Tláhuac|0001|Tláhuac|SERVICIO AUTO CLASIC CARDS||811112|Reparación del sistema eléctrico de automóviles y camiones|0 a 5 personas|AVENIDA|LA TURBA|0||0|COLONIA|MIGUEL HIDALGO|||13200|0202|007||||2019-11|19.28757648|-99.05022228||CALLE|FAUSTO|CALLE|FIDELIO|CALLE|DEODATO|09011811112001031000000000U4
14460|913071|811119|8213|913071|09|CIUDAD DE MÉXICO|012|Tlalpan|0001|Tlalpan|TALLER MECANICO HENRY CARDS||811119|Otras reparaciones mecánicas de automóviles y camiones|0 a 5 personas|CALLE|HUEHUETAN|84|||COLONIA|LOMAS DE PADIERNA|||14240|0341|008|5550502592|||2014-12|19.29385938|-99.21957170||CALLE|POPOLNA|CALLE|SINANCHE|CALLE|KINCHIL|09012811119000951000000000U7
14460|1145972|466211|8214|1145972|11|GUANAJUATO|020|León|0001|León de los Aldama|COMPU CARDS||466211|Comercio al por menor de mobiliario, equipo y accesorios de cómputo|0 a 5 personas|CALLE|MAR NEGRO|601||0|FRACCIONAMIENTO|SANTA MARIA DEL GRANJENO|||37520|1137|014|4776375994|||2010-07|21.09505187|-101.65596880||CALLE|ALFREDO VALADEZ|CALLE|OCEANO PACIFICO|CALLE|OCÉANO ATLÁNTICO|11020466211000461000000000U9
14460|7412683|465212|8215|7412683|11|GUANAJUATO|020|León|0001|León de los Aldama|CRAZY MONKEY CARDS||465212|Comercio al por menor de juguetes|0 a 5 personas|CALLE|5 DE MAYO|216||26|COLONIA|CENTRO|||37000|0637|005||||2019-11|21.12467086|-101.68061004||CALLE|PEDRO MORENO|BOULEVARD|ADOLFO LOPEZ MATEOS PONIENTE|CALLE|HERMANOS ALDAMA|11020465212002051000000000U5
14460|7410966|465212|8216|7410966|11|GUANAJUATO|020|León|0001|León de los Aldama|DRAGON CARDS TIENDA DE COMICS ARTICULOS COLECCIONABLES||465212|Comercio al por menor de juguetes|0 a 5 personas|CALLE|INDEPENDENCIA|134||0|COLONIA|CENTRO|||37000|0745|022||||2019-11|21.11914059|-101.68092647||CALLE|DIAZ MIRON|CALLE|5 DE FEBRERO|CALLE|EMILIANO ZAPATA|11020465212001941000000000U8
14460|9312465|465212|8217|9312465|12|GUERRERO|001|Acapulco de Juárez|0001|Acapulco de Juárez|PRO CARDS|PRO CARDS |465212|Comercio al por menor de juguetes|0 a 5 personas|AVENIDA|CUAUHTEMOC|83||249|COLONIA|CENTRO|PLAZA DE LA TECNOLOGIA|249|39300|283A|016||||2020-11|16.85516524|-99.90345826|CENTRO Y PLAZA COMERCIAL|CALLE|HUMBOLDT|CALLE|DIEGO HURTADO DE MENDOZA|CALLE|AQUILES SERDÁN|12001465212001361000000000U8
14460|9293146|326199|8218|9293146|13|HIDALGO|063|Tepeji del Río de Ocampo|0101|Tepeji [Parque Industrial]|I CARDS SOLUTION S.A DE C.V.|I CARDS SOLUTION SA DE CV|326199|Fabricación de otros productos de plástico sin reforzamiento|0 a 5 personas|OTRO (ESPECIFIQUE)|SIN REFERENCIA||||PARQUE INDUSTRIAL|PARQUE INDUSTRIAL TEPEJI|||42884|0031|015||EFLORES@ICARDSWEB.COM.MX|WWW.ICARDSOLUTION.COM.MX|2020-11|19.85471054|-99.28896015||CALLE|NORTE TRES|AVENIDA|EJE CENTRAL|OTRO (ESPECIFIQUE)|SIN REFERENCIA|13063326199000021000000000U6
14460|8981741|465212|8219|8981741|14|JALISCO|039|Guadalajara|0001|Guadalajara|CASTLE CARDS||465212|Comercio al por menor de juguetes|0 a 5 personas|AVENIDA|HIDALGO|469|TECNO CENTRO|0|COLONIA|CENTRO|TECNO CENTRO|469|44200|1359|036|3314168838|||2019-11|20.67720097|-103.34923020|CENTRO Y PLAZA COMERCIAL|CALLE|ZARAGOZA|CALLE|SANTA MONICA|CALLE|MORELOS|14039465212007361000000000M0
